name,url,status,party,year,election
John Lamb,/candidate/190443/john-lamb,lost,Libertarian,2022,congressional
Monica Tranel,/candidate/40352/monica-tranel,lost,Democratic,2022,congressional
Ryan Zinke,/candidate/104073/ryan-zinke,won,Republican,2022,congressional
Gary Buchanan,/candidate/205254/gary-buchanan,lost,Independent,2022,congressional
Sam Rankin,/candidate/40574/sam-rankin,lost,Libertarian,2022,congressional
Penny Ronning,/candidate/189160/penny-ronning,lost,Democratic,2022,congressional
Matt Rosendale,/candidate/120815/matt-rosendale,won,Republican,2022,congressional
Cheri Beasley,/candidate/144317/cheri-beasley,lost,Democratic,2022,congressional
Shannon Bray,/candidate/186258/shannon-bray,lost,Libertarian,2022,congressional
Ted Budd,/candidate/171489/ted-budd,won,Republican,2022,congressional
Matthew Hoh,/candidate/207108/matthew-hoh,lost,Green Party,2022,congressional
Don Davis,/candidate/102950/don-davis,won,Democratic,2022,congressional
Sandra Smith,/candidate/188546/sandra-smith,lost,Republican,2022,congressional
Deborah Ross,/candidate/41560/deborah-ross,won,Democratic,2022,congressional
Christine Villaverde,/candidate/202591/christine-villaverde,lost,Republican,2022,congressional
Barbara Gaskins,/candidate/202596/barbara-gaskins,lost,Democratic,2022,congressional
Greg Murphy,/candidate/166135/greg-murphy,won,Republican,2022,congressional
Valerie Foushee,/candidate/93091/valerie-foushee,won,Democratic,2022,congressional
Courtney Geels,/candidate/202605/courtney-geels,lost,Republican,2022,congressional
Virginia Foxx,/candidate/6051/virginia-foxx,won,Republican,2022,congressional
Kyle Parrish,/candidate/202607/kyle-parrish,lost,Democratic,2022,congressional
Christian Castelli,/candidate/202613/christian-castelli,lost,Republican,2022,congressional
Kathy Manning,/candidate/178304/kathy-manning,won,Democratic,2022,congressional
Thomas Watercott,/candidate/202609/thomas-watercott,lost,Libertarian,2022,congressional
Charles Graham,/candidate/103039/charles-graham,lost,Democratic,2022,congressional
David Rouzer,/candidate/102964/david-rouzer,won,Republican,2022,congressional
Dan Bishop,/candidate/92423/dan-bishop,won,Republican,2022,congressional
Scott Huffman,/candidate/178285/scott-huffman,lost,Democratic,2022,congressional
Ben Clark III,/candidate/117777/ben-clark-iii,lost,Democratic,2022,congressional
"Richard Hudson, Jr.",/candidate/136448/richard-hudson-jr,won,Republican,2022,congressional
Pamela Genant,/candidate/202623/pamela-genant,lost,Democratic,2022,congressional
Patrick McHenry,/candidate/21031/patrick-mchenry,won,Republican,2022,congressional
Jasmine Beach-Ferrara,/candidate/200858/jasmine-beach-ferrara,lost,Democratic,2022,congressional
David Coatney,/candidate/202631/david-coatney,lost,Libertarian,2022,congressional
Chuck Edwards,/candidate/166600/chuck-edwards,won,Republican,2022,congressional
Alma Adams,/candidate/5935/alma-adams,won,Democratic,2022,congressional
Tyler Lee,/candidate/202641/tyler-lee,lost,Republican,2022,congressional
Bo Hines,/candidate/202650/bo-hines,lost,Republican,2022,congressional
Wiley Nickel III,/candidate/178326/wiley-nickel-iii,won,Democratic,2022,congressional
Patrick Harrigan,/candidate/202557/patrick-harrigan,lost,Republican,2022,congressional
Jeff Jackson,/candidate/153729/jeff-jackson,won,Democratic,2022,congressional
Ricky Becker,/candidate/139346/ricky-becker,lost,Independent,2022,congressional
Katrina Christiansen,/candidate/205902/katrina-christiansen,lost,Democratic-NPL,2022,congressional
John Hoeven,/candidate/41788/john-hoeven,won,Republican,2022,congressional
Kelly Armstrong,/candidate/139338/kelly-armstrong,won,Republican,2022,congressional
Mark Haugen,/candidate/11433/mark-haugen,unknown,Democratic-NPL,2022,congressional
Cara Mund,/candidate/210718/cara-mund,lost,Independent,2022,congressional
Mike Flood,/candidate/41983/mike-flood,won,Republican,2022,congressional
Patty Pansing Brooks,/candidate/149791/patty-pansing-brooks,lost,Democratic,2022,congressional
Mike Flood,/candidate/41983/mike-flood,won,Republican,2022,congressional
Patty Pansing Brooks,/candidate/149791/patty-pansing-brooks,lost,Democratic,2022,congressional
Donald Bacon,/candidate/166299/donald-bacon,won,Republican,2022,congressional
Tony Vargas,/candidate/167674/tony-vargas,lost,Democratic,2022,congressional
David Else,/candidate/202501/david-else,lost,Democratic,2022,congressional
"Mark Elworth, Jr.",/candidate/149582/mark-elworth-jr,lost,Legal Marijuana Now,2022,congressional
Adrian Smith,/candidate/21284/adrian-smith,won,Republican,2022,congressional
Don Bolduc,/candidate/192656/don-bolduc,lost,Republican,2022,congressional
Maggie Hassan,/candidate/42552/maggie-hassan,won,Democratic,2022,congressional
Jeremy Kauffman,/candidate/210725/jeremy-kauffman,lost,Libertarian,2022,congressional
Karoline Leavitt,/candidate/208881/karoline-leavitt,lost,Republican,2022,congressional
Chris Pappas,/candidate/42635/chris-pappas,won,Democratic,2022,congressional
Robert Burns,/candidate/141836/robert-burns,lost,Republican,2022,congressional
Annie Kuster,/candidate/122256/annie-kuster,won,Democratic,2022,congressional
Allen Cannon,/candidate/153794/allen-cannon,lost,Cannon Fire,2022,congressional
Isaiah Fletcher,/candidate/209908/isaiah-fletcher,lost,Libertarian,2022,congressional
Claire Gustafson,/candidate/152108/claire-gustafson,lost,Republican,2022,congressional
Patricia Kline,/candidate/176232/patricia-kline,lost,For the People,2022,congressional
Donald Norcross,/candidate/116277/donald-norcross,won,Democratic,2022,congressional
Timothy Alexander,/candidate/205174/timothy-alexander,lost,Democratic,2022,congressional
Michael Gallo,/candidate/197036/michael-gallo,lost,Libertarian,2022,congressional
Anthony Parisi Sanchez,/candidate/176667/anthony-parisi-sanchez,lost,Not For Sale,2022,congressional
Jeff Van Drew,/candidate/24685/jeff-van-drew,won,Republican,2022,congressional
Bob Healey,/candidate/205180/bob-healey,lost,Republican,2022,congressional
Andy Kim,/candidate/179640/andy-kim,won,Democratic,2022,congressional
Christopher Russomanno,/candidate/209913/christopher-russomanno,lost,Libertarian,2022,congressional
Gregory Sobocinski,/candidate/209910/gregory-sobocinski,lost,God Save America,2022,congressional
Jason Cullen,/candidate/111209/jason-cullen,lost,Libertarian,2022,congressional
Pam Daniels,/candidate/209915/pam-daniels,lost,Independent,2022,congressional
Matthew Jenkins,/candidate/205182/matthew-jenkins,lost,Democratic,2022,congressional
David Schmidt,/candidate/190390/david-schmidt,lost,We The People,2022,congressional
Hank Schroeder,/candidate/144733/hank-schroeder,lost,No Party Affiliation,2022,congressional
Chris Smith,/candidate/26952/chris-smith,won,Republican,2022,congressional
Trevor Ferrigno,/candidate/209917/trevor-ferrigno,lost,Together We Stand,2022,congressional
Joshua Gottheimer,/candidate/169202/joshua-gottheimer,won,Democratic,2022,congressional
Jeremy Marcus,/candidate/172299/jeremy-marcus,lost,Libertarian,2022,congressional
Frank Pallotta,/candidate/190399/frank-pallotta,lost,Republican,2022,congressional
Louis Vellucci,/candidate/193550/louis-vellucci,lost,American Values,2022,congressional
Eric Antisell,/candidate/209919/eric-antisell,lost,Move Everyone Forward,2022,congressional
Tara Fisher,/candidate/209918/tara-fisher,lost,Libertarian,2022,congressional
Susan Kiley,/candidate/187199/susan-kiley,lost,Republican,2022,congressional
"Frank Pallone, Jr.",/candidate/26951/frank-pallone-jr,won,Democratic,2022,congressional
Inder Soni,/candidate/142301/inder-soni,lost,New Jersey First,2022,congressional
"Tom Kean, Jr.",/candidate/43250/tom-kean-jr,won,Republican,2022,congressional
Tom Malinowski,/candidate/179645/tom-malinowski,lost,Democratic,2022,congressional
Marcos Arroyo,/candidate/205198/marcos-arroyo,lost,Republican,2022,congressional
David Cook,/candidate/209920/david-cook,lost,Other,2022,congressional
Dan Delaney,/candidate/172085/dan-delaney,lost,Libertarian,2022,congressional
Joanne Kuniansky,/candidate/21759/joanne-kuniansky,lost,Socialist Workers Party,2022,congressional
Rob Menendez,/candidate/205678/rob-menendez,won,Democratic,2022,congressional
Pablo Olivera,/candidate/43350/pablo-olivera,lost,Labor,2022,congressional
John Salierno,/candidate/209921/john-salierno,lost,Truth and Merit,2022,congressional
Sean Armstrong,/candidate/209922/sean-armstrong,lost,Libertarian,2022,congressional
"Bill Pascrell, Jr.",/candidate/478/bill-pascrell-jr,won,Democratic,2022,congressional
William Prempeh,/candidate/190413/william-prempeh,lost,Republican,2022,congressional
Lea Sherman,/candidate/209923/lea-sherman,lost,Socialist Workers Party,2022,congressional
"Clenard Childress, Jr.",/candidate/58615/clenard-childress-jr,lost,Mahali Party,2022,congressional
Cynthia Johnson,/candidate/184179/cynthia-johnson,lost,Jobs and Justice,2022,congressional
Kendal Ludden,/candidate/209924/kendal-ludden,lost,Libertarian,2022,congressional
"Don Payne, Jr.",/candidate/90668/don-payne-jr,won,Democratic,2022,congressional
David Pinckney,/candidate/121129/david-pinckney,lost,Republican,2022,congressional
Joseph Biasco,/candidate/207068/joseph-biasco,unknown,Libertarian,2022,congressional
Paul DeGroot,/candidate/205203/paul-degroot,lost,Republican,2022,congressional
Mikie Sherrill,/candidate/179651/mikie-sherrill,won,Democratic,2022,congressional
C. Lynn Genrich,/candidate/209926/c-lynn-genrich,lost,Libertarian,2022,congressional
Darius Mayfield,/candidate/205207/darius-mayfield,lost,Republican,2022,congressional
Bonnie Watson Coleman,/candidate/24799/bonnie-watson-coleman,won,Democratic,2022,congressional
Michelle Garcia Holmes,/candidate/177985/michelle-garcia-holmes,lost,Republican,2022,congressional
Victoria Gonzales,/candidate/209802/victoria-gonzales,lost,"Declined To State, Write-In",2022,congressional
Melanie Stansbury,/candidate/180789/melanie-stansbury,won,Democratic,2022,congressional
Yvette Herrell,/candidate/121681/yvette-herrell,lost,Republican,2022,congressional
Eliseo Luna,/candidate/209803/eliseo-luna,lost,"Democratic, Write-In",2022,congressional
Gabe Vasquez,/candidate/201740/gabe-vasquez,won,Democratic,2022,congressional
Alexis Johnson,/candidate/189886/alexis-johnson,lost,Republican,2022,congressional
Teresa Leger Fernandez,/candidate/189882/teresa-leger-fernandez,won,Democratic,2022,congressional
Catherine Cortez Masto,/candidate/69579/catherine-cortez-masto,won,Democratic,2022,congressional
Adam Laxalt,/candidate/147869/adam-laxalt,lost,Republican,2022,congressional
Barry Lindemann,/candidate/204070/barry-lindemann,lost,Independent,2022,congressional
Barry Rubinson,/candidate/189955/barry-rubinson,lost,Independent American,2022,congressional
Neil Scott,/candidate/43877/neil-scott,lost,Libertarian,2022,congressional
Kenneth Cavanaugh,/candidate/204112/kenneth-cavanaugh,lost,Libertarian,2022,congressional
Mark Robertson,/candidate/204114/mark-robertson,lost,Republican,2022,congressional
Dina Titus,/candidate/2629/dina-titus,won,Democratic,2022,congressional
Mark Amodei,/candidate/12537/mark-amodei,won,Republican,2022,congressional
Darryl Baber,/candidate/204085/darryl-baber,lost,Libertarian,2022,congressional
Russell Best,/candidate/121964/russell-best,lost,Independent American,2022,congressional
Elizabeth Krause,/candidate/204086/elizabeth-krause,lost,Democratic,2022,congressional
April Becker,/candidate/191083/april-becker,lost,Republican,2022,congressional
Susie Lee,/candidate/169344/susie-lee,won,Democratic,2022,congressional
Steven Horsford,/candidate/44064/steven-horsford,won,Democratic,2022,congressional
Sam Peters,/candidate/189953/sam-peters,lost,Republican,2022,congressional
Joe Pinion III,/candidate/185290/joe-pinion-iii,lost,"Conservative, Republican",2022,congressional
Diane Sare,/candidate/138026/diane-sare,lost,Independent,2022,congressional
Chuck Schumer,/candidate/26976/chuck-schumer,won,"Democratic, Working Families",2022,congressional
Bridget Fleming,/candidate/143071/bridget-fleming,lost,Democratic,2022,congressional
Nicholas LaLota,/candidate/191957/nicholas-lalota,won,"Conservative, Republican",2022,congressional
Andrew Garbarino,/candidate/143103/andrew-garbarino,won,"Conservative, Republican",2022,congressional
Jackie Gordon,/candidate/75629/jackie-gordon,lost,Democratic,2022,congressional
George Devolder-Santos,/candidate/191234/george-devolder-santos,won,"Conservative, Republican",2022,congressional
Robert Zimmerman,/candidate/205987/robert-zimmerman,lost,"Democratic, Working Families",2022,congressional
Anthony D'Esposito,/candidate/174091/anthony-desposito,won,"Conservative, Republican",2022,congressional
Laura Gillen,/candidate/208621/laura-gillen,lost,Democratic,2022,congressional
Paul King,/candidate/205989/paul-king,lost,"Conservative, Republican",2022,congressional
Gregory Meeks,/candidate/4360/gregory-meeks,won,Democratic,2022,congressional
Grace Meng,/candidate/69157/grace-meng,won,Democratic,2022,congressional
Tom Zmich,/candidate/191244/tom-zmich,lost,"Conservative, Medical Freedom Party, Republican",2022,congressional
Juan Pagan,/candidate/143163/juan-pagan,lost,"Conservative, Republican",2022,congressional
Nydia Velázquez,/candidate/26975/nydia-velazquez,won,"Democratic, Working Families",2022,congressional
Yuri Dashevsky,/candidate/208625/yuri-dashevsky,lost,"Conservative, Republican",2022,congressional
Hakeem Jeffries,/candidate/55285/hakeem-jeffries,won,Democratic,2022,congressional
Yvette Clarke,/candidate/44741/yvette-clarke,won,"Democratic, Working Families",2022,congressional
Menachem Raitport,/candidate/127916/menachem-raitport,lost,"Conservative, Republican",2022,congressional
Dan Goldman,/candidate/208627/dan-goldman,won,Democratic,2022,congressional
Benine Hamdan,/candidate/208635/benine-hamdan,lost,"Conservative, Republican",2022,congressional
Steve Speer,/candidate/210793/steve-speer,lost,Medical Freedom Party,2022,congressional
Nicole Malliotakis,/candidate/127929/nicole-malliotakis,won,"Conservative, Republican",2022,congressional
Max Rose,/candidate/180409/max-rose,lost,Democratic,2022,congressional
Mikhail Itkis,/candidate/209809/mikhail-itkis,lost,Independent,2022,congressional
Jerry Nadler,/candidate/26980/jerry-nadler,won,"Democratic, Working Families",2022,congressional
Michael Zumbluskas,/candidate/128435/michael-zumbluskas,lost,"Conservative, Parent, Republican",2022,congressional
Adriano Espaillat,/candidate/14379/adriano-espaillat,won,Democratic,2022,congressional
Desi Cuellar,/candidate/208651/desi-cuellar,lost,"Conservative, Republican",2022,congressional
Tina Forte,/candidate/208653/tina-forte,lost,Republican,2022,congressional
Alexandria Ocasio-Cortez,/candidate/180416/alexandria-ocasio-cortez,won,"Democratic, Working Families",2022,congressional
Stylo Sapaskis,/candidate/65041/stylo-sapaskis,lost,Republican,2022,congressional
Ritchie Torres,/candidate/161718/ritchie-torres,won,Democratic,2022,congressional
Jamaal Bowman,/candidate/191205/jamaal-bowman,won,"Democratic, Working Families",2022,congressional
John Ciampoli,/candidate/44163/john-ciampoli,unknown,Republican,2022,congressional
Miriam Levitt Flisser,/candidate/210759/miriam-levitt-flisser,lost,Republican,2022,congressional
Mike Lawler,/candidate/192271/mike-lawler,won,"Conservative, Republican",2022,congressional
Sean Maloney,/candidate/139760/sean-maloney,lost,"Democratic, Working Families",2022,congressional
Pat Ryan,/candidate/180314/pat-ryan,won,"Democratic, Working Families",2022,congressional
Colin Schmitt,/candidate/142705/colin-schmitt,lost,"Conservative, Republican",2022,congressional
Marcus Molinaro,/candidate/69202/marcus-molinaro,lost,"Conservative, Republican",2022,congressional
Pat Ryan,/candidate/180314/pat-ryan,won,"Democratic, Working Families",2022,congressional
Marcus Molinaro,/candidate/69202/marcus-molinaro,won,"Conservative, Republican",2022,congressional
Joshua Riley,/candidate/205997/joshua-riley,lost,"Democratic, Working Families",2022,congressional
Elizabeth Joy,/candidate/191398/elizabeth-joy,lost,"Conservative, Republican",2022,congressional
Paul Tonko,/candidate/4403/paul-tonko,won,"Democratic, Working Families",2022,congressional
Matt Castelli,/candidate/205994/matt-castelli,lost,"Democratic, Moderate",2022,congressional
Elise Stefanik,/candidate/152539/elise-stefanik,won,"Conservative, Republican",2022,congressional
Francis Conole,/candidate/191221/francis-conole,lost,"Democratic, Independence",2022,congressional
Brandon Williams,/candidate/206001/brandon-williams,won,"Conservative, Republican",2022,congressional
Max Della Pia,/candidate/180331/max-della-pia,lost,"Democratic, Working Families",2022,congressional
Joe Sempolinski,/candidate/208849/joe-sempolinski,won,"Conservative, Republican",2022,congressional
Max Della Pia,/candidate/180331/max-della-pia,lost,"Democratic, Working Families",2022,congressional
Nicholas Langworthy,/candidate/208663/nicholas-langworthy,won,"Conservative, Republican",2022,congressional
"Steven Holden, Sr.",/candidate/208669/steven-holden-sr,lost,Democratic,2022,congressional
Claudia Tenney,/candidate/127668/claudia-tenney,won,"Conservative, Republican",2022,congressional
Joe Morelle,/candidate/4362/joe-morelle,won,"Democratic, Working Families",2022,congressional
LaRon Singletary,/candidate/206004/laron-singletary,lost,"Conservative, Independence, Republican",2022,congressional
Brian Higgins,/candidate/23127/brian-higgins,won,"Democratic, Working Families",2022,congressional
Steven Sams,/candidate/206005/steven-sams,lost,"Conservative, Republican",2022,congressional
John Cheng,/candidate/210841/john-cheng,lost,Write-In,2022,congressional
Matthew Esh,/candidate/210842/matthew-esh,lost,Write-In,2022,congressional
Stephen Faris,/candidate/210843/stephen-faris,lost,Write-In,2022,congressional
Shane Hoffman,/candidate/195499/shane-hoffman,lost,Write-In,2022,congressional
Tim Ryan,/candidate/45638/tim-ryan,lost,Democratic,2022,congressional
LaShondra Tinsley,/candidate/201795/lashondra-tinsley,lost,Independent,2022,congressional
J.D. Vance,/candidate/201794/jd-vance,won,Republican,2022,congressional
Steve Chabot,/candidate/21790/steve-chabot,lost,Republican,2022,congressional
Greg Landsman,/candidate/186237/greg-landsman,won,Democratic,2022,congressional
Samantha Meadows,/candidate/206957/samantha-meadows,lost,Democratic,2022,congressional
Brad Wenstrup,/candidate/135326/brad-wenstrup,won,Republican,2022,congressional
Joyce Beatty,/candidate/2427/joyce-beatty,won,Democratic,2022,congressional
Lee Stahley,/candidate/206959/lee-stahley,lost,Republican,2022,congressional
Jim Jordan,/candidate/8158/jim-jordan,won,Republican,2022,congressional
Tamie Wilson,/candidate/206960/tamie-wilson,lost,Democratic,2022,congressional
Bob Latta,/candidate/9926/bob-latta,won,Republican,2022,congressional
Craig Swartz,/candidate/102757/craig-swartz,lost,Democratic,2022,congressional
Bill Johnson,/candidate/120649/bill-johnson,won,Republican,2022,congressional
Louis Lyras,/candidate/189059/louis-lyras,lost,Democratic,2022,congressional
Matthew Diemer,/candidate/206953/matthew-diemer,lost,Democratic,2022,congressional
Max Miller,/candidate/206947/max-miller,won,Republican,2022,congressional
Warren Davidson,/candidate/166760/warren-davidson,won,Republican,2022,congressional
Vanessa Enoch,/candidate/178848/vanessa-enoch,lost,Democratic,2022,congressional
Marcy Kaptur,/candidate/27016/marcy-kaptur,won,Democratic,2022,congressional
JR Majewski,/candidate/206972/jr-majewski,lost,Republican,2022,congressional
David Esrati,/candidate/102651/david-esrati,lost,Democratic,2022,congressional
Mike Turner,/candidate/45519/mike-turner,won,Republican,2022,congressional
Eric Brewer,/candidate/206978/eric-brewer,lost,Republican,2022,congressional
Shontel Brown,/candidate/161622/shontel-brown,won,Democratic,2022,congressional
Troy Balderson,/candidate/102781/troy-balderson,won,Republican,2022,congressional
Amy Rippel-Elton,/candidate/206980/amy-rippel-elton,lost,Democratic,2022,congressional
Madison Gilbert,/candidate/206981/madison-gilbert,lost,Republican,2022,congressional
Emilia Sykes,/candidate/152164/emilia-sykes,won,Democratic,2022,congressional
Dave Joyce,/candidate/143052/dave-joyce,won,Republican,2022,congressional
Matt Kilboy,/candidate/206988/matt-kilboy,lost,Democratic,2022,congressional
Mike Carey,/candidate/196349/mike-carey,won,Republican,2022,congressional
Gary Josephson,/candidate/45451/gary-josephson,lost,Democratic,2022,congressional
Kenneth Blevins,/candidate/206279/kenneth-blevins,lost,Libertarian,2022,congressional
Michael Delaney,/candidate/206286/michael-delaney,lost,Independent,2022,congressional
Kendra Horn,/candidate/180018/kendra-horn,lost,Democratic,2022,congressional
Madison Horn,/candidate/206281/madison-horn,lost,Democratic,2022,congressional
James Lankford,/candidate/124938/james-lankford,won,Republican,2022,congressional
Markwayne Mullin,/candidate/135898/markwayne-mullin,won,Republican,2022,congressional
Robert Murphy,/candidate/2470/robert-murphy,lost,Libertarian,2022,congressional
Ray Woods,/candidate/152222/ray-woods,lost,Independent,2022,congressional
Kevin Hern,/candidate/180004/kevin-hern,won,Republican,2022,congressional
Adam Martin,/candidate/206295/adam-martin,lost,Democratic,2022,congressional
Evelyn Rogers,/candidate/55563/evelyn-rogers,lost,Independent,2022,congressional
Naomi Andrews,/candidate/206303/naomi-andrews,lost,Democratic,2022,congressional
Josh Brecheen,/candidate/124973/josh-brecheen,won,Republican,2022,congressional
Benjamin Robinson,/candidate/3383/benjamin-robinson,lost,Independent,2022,congressional
Frank Lucas,/candidate/27032/frank-lucas,won,Republican,2022,congressional
Jeremiah Ross,/candidate/181913/jeremiah-ross,lost,Democratic,2022,congressional
Mary Brannon,/candidate/180014/mary-brannon,lost,Democratic,2022,congressional
Tom Cole,/candidate/46034/tom-cole,won,Republican,2022,congressional
Stephanie Bice,/candidate/152294/stephanie-bice,won,Republican,2022,congressional
David Frosch,/candidate/206308/david-frosch,lost,Independent,2022,congressional
Joshua Harris-Till,/candidate/152233/joshua-harris-till,lost,Democratic,2022,congressional
Chris Henry,/candidate/110611/chris-henry,lost,Progressive,2022,congressional
Jo Rae Perkins,/candidate/146001/jo-rae-perkins,lost,"Constitution, Republican",2022,congressional
Dan Pulju,/candidate/210633/dan-pulju,lost,Pacific Green,2022,congressional
Ron Wyden,/candidate/27036/ron-wyden,won,"Democratic, Independent Party of Oregon",2022,congressional
Suzanne Bonamici,/candidate/59641/suzanne-bonamici,won,"Democratic, Working Families",2022,congressional
Christopher Mann,/candidate/202778/christopher-mann,lost,Republican,2022,congressional
Cliff Bentz,/candidate/102400/cliff-bentz,won,Republican,2022,congressional
Joe Yetter III,/candidate/202785/joe-yetter-iii,lost,Democratic,2022,congressional
Earl Blumenauer,/candidate/367/earl-blumenauer,won,Democratic,2022,congressional
David Delk,/candidate/175192/david-delk,lost,"Independent, Pacific Green, Progressive",2022,congressional
Joanna Harbour,/candidate/189860/joanna-harbour,lost,Republican,2022,congressional
Mike Beilstein,/candidate/77442/mike-beilstein,lost,"Pacific Green, Progressive",2022,congressional
Jim Howard,/candidate/210647/jim-howard,lost,Constitution,2022,congressional
Val Hoyle,/candidate/116336/val-hoyle,won,"Democratic, Working Families",2022,congressional
Levi Leatherberry,/candidate/210451/levi-leatherberry,lost,Independent Party of Oregon,2022,congressional
Alek Skarlatos,/candidate/189868/alek-skarlatos,lost,Republican,2022,congressional
Lori Chavez-DeRemer,/candidate/202792/lori-chavez-deremer,won,Republican,2022,congressional
Jamie McLeod-Skinner,/candidate/178627/jamie-mcleod-skinner,lost,"Democratic, Independent Party of Oregon, Working Families",2022,congressional
Mike Erickson,/candidate/57893/mike-erickson,lost,Republican,2022,congressional
Larry McFarland,/candidate/210682/larry-mcfarland,lost,Constitution,2022,congressional
Andrea Salinas,/candidate/178196/andrea-salinas,won,"Democratic, Independent Party of Oregon, Working Families",2022,congressional
John Fetterman,/candidate/166286/john-fetterman,won,Democratic,2022,congressional
Erik Gerhardt,/candidate/189121/erik-gerhardt,lost,Libertarian,2022,congressional
Mehmet Oz,/candidate/202980/mehmet-oz,lost,Republican,2022,congressional
Daniel Wassmer,/candidate/194294/daniel-wassmer,lost,Keystone,2022,congressional
Richard Weiss,/candidate/194293/richard-weiss,lost,Green Party,2022,congressional
Ashley Ehasz,/candidate/202923/ashley-ehasz,lost,Democratic,2022,congressional
Brian Fitzpatrick,/candidate/167708/brian-fitzpatrick,won,Republican,2022,congressional
Aaron Bashir,/candidate/190229/aaron-bashir,lost,Republican,2022,congressional
Brendan Boyle,/candidate/47357/brendan-boyle,won,Democratic,2022,congressional
Dwight Evans,/candidate/9128/dwight-evans,won,Democratic,2022,congressional
Christopher Hoeppner,/candidate/134212/christopher-hoeppner,lost,Socialist Workers Party,2022,congressional
Madeleine Dean,/candidate/136484/madeleine-dean,won,Democratic,2022,congressional
Christian Nascimento,/candidate/202933/christian-nascimento,lost,Republican,2022,congressional
David Galluch,/candidate/202919/david-galluch,lost,Republican,2022,congressional
Mary Scanlon,/candidate/178890/mary-scanlon,won,Democratic,2022,congressional
Guy Ciarrocchi,/candidate/102600/guy-ciarrocchi,lost,Republican,2022,congressional
Chrissy Houlahan,/candidate/178893/chrissy-houlahan,won,Democratic,2022,congressional
Lisa Scheller,/candidate/162943/lisa-scheller,lost,Republican,2022,congressional
Susan Wild,/candidate/178895/susan-wild,won,Democratic,2022,congressional
James Bognet,/candidate/189402/james-bognet,lost,Republican,2022,congressional
Matt Cartwright,/candidate/136236/matt-cartwright,won,Democratic,2022,congressional
Dan Meuser,/candidate/102438/dan-meuser,won,Republican,2022,congressional
Amanda Waldman,/candidate/190041/amanda-waldman,lost,Democratic,2022,congressional
Shamaine Daniels,/candidate/161379/shamaine-daniels,lost,Democratic,2022,congressional
Scott Perry,/candidate/59980/scott-perry,won,Republican,2022,congressional
Robert Hollister,/candidate/202946/robert-hollister,lost,Democratic,2022,congressional
Lloyd Smucker,/candidate/102454/lloyd-smucker,won,Republican,2022,congressional
Mike Doyle,/candidate/119520/mike-doyle,lost,Republican,2022,congressional
Summer Lee,/candidate/179240/summer-lee,won,Democratic,2022,congressional
John Joyce,/candidate/178911/john-joyce,won,Republican,2022,congressional
Guy Reschenthaler,/candidate/166004/guy-reschenthaler,won,Republican,2022,congressional
Mike Molesevich,/candidate/174778/mike-molesevich,lost,Democratic,2022,congressional
"GT Thompson, Jr.",/candidate/24046/gt-thompson-jr,won,Republican,2022,congressional
"Mike Kelly, Jr.",/candidate/119463/mike-kelly-jr,won,Republican,2022,congressional
Dan Pastore,/candidate/202951/dan-pastore,lost,Democratic,2022,congressional
Chris Deluzio,/candidate/202954/chris-deluzio,won,Democratic,2022,congressional
Jeremy Shaffer,/candidate/202959/jeremy-shaffer,lost,Republican,2022,congressional
Walter Sluzynsky,/candidate/202970/walter-sluzynsky,lost,Independent,2022,congressional
David Cicilline,/candidate/7349/david-cicilline,won,Democratic,2022,congressional
Allen Waters,/candidate/154036/allen-waters,lost,Republican,2022,congressional
Allan Fung,/candidate/112969/allan-fung,lost,Republican,2022,congressional
William Gilbert,/candidate/47748/william-gilbert,lost,Moderate Party of Rhode Island,2022,congressional
Seth Magaziner,/candidate/154457/seth-magaziner,won,Democratic,2022,congressional
Krystle Matthews,/candidate/184255/krystle-matthews,lost,Democratic,2022,congressional
Tim Scott,/candidate/11940/tim-scott,won,Republican,2022,congressional
Annie Andrews,/candidate/205516/annie-andrews,lost,Democratic,2022,congressional
Nancy Mace,/candidate/146076/nancy-mace,won,Republican,2022,congressional
Joseph Oddo,/candidate/205518/joseph-oddo,lost,Alliance,2022,congressional
Judd Larkins,/candidate/205379/judd-larkins,lost,Democratic,2022,congressional
"Joe Wilson, Sr.",/candidate/3985/joe-wilson-sr,won,Republican,2022,congressional
Jeff Duncan,/candidate/47967/jeff-duncan,won,Republican,2022,congressional
Ken Hill,/candidate/205519/ken-hill,unknown,Democratic,2022,congressional
William Timmons,/candidate/168923/william-timmons,won,Republican,2022,congressional
Larry Gaither,/candidate/172971/larry-gaither,lost,Green Party,2022,congressional
Evangeline Hundley,/candidate/205371/evangeline-hundley,lost,Democratic,2022,congressional
"Ralph Norman, Jr.",/candidate/47930/ralph-norman-jr,won,Republican,2022,congressional
Dwayne Buckner,/candidate/190420/dwayne-buckner,lost,Republican,2022,congressional
Jim Clyburn,/candidate/27066/jim-clyburn,won,Democratic,2022,congressional
Russell Fry,/candidate/157265/russell-fry,won,Republican,2022,congressional
Daryl Scott,/candidate/205520/daryl-scott,lost,Democratic,2022,congressional
Brian Bengs,/candidate/207260/brian-bengs,lost,Democratic,2022,congressional
Tamara Lesnar,/candidate/209522/tamara-lesnar,lost,Libertarian,2022,congressional
John Thune,/candidate/398/john-thune,won,Republican,2022,congressional
Collin Duprel,/candidate/208211/collin-duprel,lost,Libertarian,2022,congressional
Dusty Johnson,/candidate/48307/dusty-johnson,won,Republican,2022,congressional
Richard Baker,/candidate/25262/richard-baker,lost,Independent,2022,congressional
